Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Caretas|Caretas|El contraataque|La intervención de Pedro Pablo Kuczynski había terminado en la tarde del viernes 4, igual que las palabras finales de Elena Conterno -presidenta de CADE- y Gonzalo Aguirre -de Ipae Acción Empresarial-. Un rato antes, el motor del helicóptero anunció la presencia del presidente Ollanta Humala para la clausura de rigor. Pero cuando se volvieron a encender las luces apareció en su lugar el ministro Alonso Segura. Conterno y Aguirre observaban serios desde sus sillones blancos. Humala dejó en claro que él no salía si no le precedía el titular del MEF. Al referirse sobre los ofrecimientos de los candidatos, Segura aclaró que ""el qué es más fácil que el cómo. Pero yo también tengo poco tiempo"". (...) Segura también se refirió negativamente a las propuestas de Keiko Fujimori y Alan García sobre el uso, de ser necesario, del Fondo de Estabilización Fiscal (FEF) para impulsar planes de infraestructura.|10/12/2015|21205.54|2168.64|0|14|Ollanta Moisés Humala Tasso|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|RPP|Ampliación de Noticias - RPP|Beatriz Mejía comenta sobre su precandidatura por Acción Popular (RPP TV)|Entrevista. Beatriz Mejía, precandidata a la presidencia por Acción Popular, sostuvo que no ha estado anteriormente en política sino que las veces que ha intervenido en el proceso político nacional ha sido motivada por una situación de exacerbación moral. Recordó su labor denunciando al régimen fujimorista en el Poder Judicial y Ministerio Público entre 1995-2000. Indicó que por su labor realizada durante su vida profesional tiene una visión clara de lo que se debe hacer en el Perú. Refirió que hay un 20% de la población que no quiere votar por Keiko Fujimori o Alan García.|17/12/2015|2302.82||521||Beatriz Mejía Mori|Keiko Fujimori Higuchi|Neutro|2015-12
Radio|RPP|La Rotativa del Aire|Alberto Fujimori pide la reelección de Martha Chávez (RPP)|A través de las redes sociales, el expresidente Alberto Fujimori pidió a Keiko Fujimori que Martha Chávez, Luisa Cuculiza, Luz Salgado y Alejandro Aguinaga sean incluidas en la próxima lista parlamentaria.|18/12/2015|1540||140||Alberto Fujimori Fujimori|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Canal N|Primero a las 12|Chávez: el objetivo es que Keiko sea presidenta (Canal N)|La congresista Martha Chávez aseguró que tomó con tranquilidad la decisión de Keiko Fujimori de no tomarla en cuenta para la lista que la acompañara en el Congreso en el proceso electoral.|30/12/2015|2492||178||Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Positivo|2015-12
Web|RPP|rpp.com.pe|Nadine Heredia: Comisión de Fiscalización ""apañó"" a Keiko Fujimori|Nadine Heredia, presidenta del Partido Nacionalista, criticó duramente a la Comisión de Fiscalización del Congreso por ""apañar"" a la candidata de Fuerza Popular, Keiko Fujimori, al rechazar un pedido para citarla a fin de que explique los recursos que usó en su campaña en el 2011...En declaraciones a la prensa, indicó que el fujimorismo ""ha mantenido una estirpe de corrupción en las instituciones"" y si se quiere que eso continúe o haya ""compra de medios, de instituciones y funcionarios, pues el camino es el fujimorismo"".|09/12/2015|1700.92||0||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Del País|Del País|Aprista Mulder lanza calificativo bamba a Keiko y PPK|El congresista aprista Mauricio Mulder, quien actúa como escudero lenguaraz del candidato aprista Alan García, consideró que el intento de los candidatos presidenciales Keiko Fujimori y Pedro Pablo Kuczynski de inclinarse hacia el espectro político de centro o de izquierda, es una ""conversión bamba’. La palabra bamba hace retardar e! calificativo que la prensa usó contra el supuesto titulo de doctor que supuestamente ostentaba Alan García.|03/12/2015|648.18|154.56|0|3|Claude Maurice Mulder Bedoya|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Canal ATV Plus|ATV  Noticias Edición Matinal|Nadine Heredia criticó a Keiko Fujimori (ATV+)|La primera dama se expresó en contra de la decisión de la Comisión de Fiscalización de no citar a Keiko Fujimori pese a denuncias presentadas. Asimismo, Nadine Heredia señaló que al único candidato que apoyará será el del Partido Nacionalista. Las declaraciones las dio cuando acudió al Ministerio Público para declarar sobre la denuncia que interpuso contra el excongresista Álvaro Gutiérrez y la extrabajadora Micheline Vargas, quienes serán citados por la Fiscalía en los próximos días.|10/12/2015|735||147||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Panamericana TV|Las cosas como son |Entrevista al periodista, Phillip Butters (Canal 5)|Entrevista. El periodista, Phillip Butters realizó un balance sobre lo acontecido en el año 2015 en el plano político nacional. Butters indicó que este gobierno ha presentado una desaceleración económica y el grave problema de inseguridad ciudadana. Ello, producto de una descomposición dentro del mismo. Butters también se pronunció sobre las próximas elecciones presidenciales del 2016 y como se desenvuelven los candidatos: Keiko Fujimori, Alan García, César Acuña, Pedro Pablo Kuczynski y Alejandro Toledo. Además, brindó su punto de vista sobre las alianzas entre los partidos políticos con miras a los comicios. Dijo que Keiko Fujimori no ganaría las elecciones porque ha puesto en duda a Luisa María Cuculiza, Martha Chávez y Luis Salgado. Hizo un breve análisis sobre si en segunda vuelta pasaran a las elecciones; Keiko Fujimori y Alan García o Keiko Fujimori y César Acuña. En otro momento de la entrevista, el periodista también comentó sobre el caso: Manuel Burga y las denuncia de corrupción en su contra y su posterior detención. Declaró que ello no lo ha hecho feliz.|27/12/2015|54498.44||1047||Edward Phillip Alexander Butters Rivadeneira|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|La Nación|La Nación|Huaroc: ""FP tiene sus niveles de decisión""|Vladimiro Huaroc, candidato a la segunda Vicepresidencia de Keiko Fujimori por Fuerza Popular (FP) , aseguró que en el partido hay ""institucionalidad"" y ""niveles de decisión"" rechazando que Alberto Fujimori sea quien toma las decisiones en el seno de la agrupación. ""Fuerza Popular es un partido político que se ha venido construyendo en varios años, tiene una institucionalidad, que tiene sus niveles de decisión y de participación política. No es un tema personal, no es un tema de familia, es un tema político"", dijo.|22/12/2015|534.29|101.23|0|2|José Chlimper Ackerman|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|RPP|La Hora 12|Especialistas analizan mensaje de Keiko Fujimori en la CADE (RPP TV)|Luego de escuchar el discurso de Keiko, el economista y consultor Ricardo Lago consideró que la candidata ha tenido un enfoque correcto respecto a cómo construir la formalidad pero es necesario saber quien va ejecutar el programa para lograr ese propósito. A su turno, Juan Mendoza manifestó que le pareció interesante lo planteado por Keiko respecto a la formalización. Finalmente, los invitados dieron sus expectativas respecto a la exposición de César Acuña en la CADE.|04/12/2015|2126.02||481||Juan Mendoza Pérez|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Pareja presidencial se metió en campaña (Canal 5)|Aparentemente, para la pareja presidencial ya no es Alan García, sino Keiko Fujimori el nuevo blanco. Tras una larga etapa de silencio, Nadine Heredia decidió atacar con fuerza junto a su esposo, el presidente Ollanta Humala..En tanto, el mandatario lanzó duros calificativos contra el encarcelado Alberto Fujimori. “El señor Alberto Fujimori ha sido un corrupto, un ladrón de marca mayor. No está preso por pasarse una luz roja. Él mismo se declaró culpable por corrupción porque no quiso ventilar públicamente todas las trapacerías que hizo”, afirmó Humala Tasso. .|14/12/2015|26918.32||362||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|Canal ATV Plus|ATV+ Noticias Edición tarde|Parlamentarios acatarán decisión de Fuerza Popular (ATV+)|El congresista Alejandro Aguinaga aseguró que pese a que no será incluido en la lista para la reelección al Congreso seguirá apoyando a Keiko Fujimori. Por su parte, Luisa María Cuculiza, indicó que no tiene conocimiento sobre la decisión pero que se pone a disposición para seguir trabajando en la campaña, mientras que Martha Chávez comentó que no sería ministra en un eventual gobierno fujimorista y que acatará lo anunciado por la lideresa.|30/12/2015|765||153||Alejandro Aurelio Aguinaga Recuenco|Keiko Fujimori Higuchi|Positivo|2015-12
Web|El Comercio|elcomercio.pe|Las encuestas top del 2015, por Alfredo Torres|Elecciones en perspectiva: Keiko Fujimori tenía 33% de intención de voto hace un año y hoy conserva el mismo respaldo. Pedro Pablo Kuczynski tenía 14% y ahora 16%. La sorpresa está en el tercer lugar: César Acuña subió de 4% a 13% mientras Alan García bajó de 12% a 8%, aunque antes de la incierta alianza Apra-PPC. Lo más probable es que el próximo presidente del Perú sea uno de estos cuatro candidatos.|27/12/2015|5994.53||0||Alfredo Torres Guzmán|Keiko Fujimori Higuchi|Neutro|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al analista Hugo Guerra sobre temas electorales (Exitosa)|Entrevista. En el marco de la decisión de no incluir a tres reconocidos parlamentarios en la nueva lista congresal de Fuerza Popular, el analista Hugo Guerra aseguró que le llama la atención de Vladimir Huaroc pase desapercibido y no descarta que hay un 'maltrato' a personas como Martha Chávez, además que Keiko Fujimori haya empezado a perder el apoyo inicial. En otro momento, criticó la unión de Susana Villarán al grupo de Daniel Urresti y las recientes declaraciones del presidente Ollanta Humala al no hacer una autocrítica. Recordó que tanto el JNE como la Defensoría del Pueblo han advertido que el mandatario no debe interferir en la campaña política o la primera dama Nadine Heredia participar en eventos oficiales al ser titular del Partido Nacionalista. Calificó a la campaña de César Acuña como poco transparente y lamentó la entrega de una tarjeta a trabajadores del Congreso. Se recibieron llamadas del público.|30/12/2015|2799.09||1481||Hugo Guerra Arteaga|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|TV Perú|TV Perú Noticias (Noche)|Primera dama critica alianzas electorales (Canal 7)|Nadine Heredia sostuvo que las alianzas electorales revelan que los partidos institucionalizados tiene visión de corto plazo y se unen para sobrevivir o autodestruirse. Además criticó la incorporación de Yeni Vilcatoma al equipo de Keiko Fujimori.|14/12/2015|1494.25||57||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Exitosa|exitosadiario.pe|Kenji se enfrenta a Keiko Fujimori por Luisa María Cuculiza|A través de Twitter, legislador arremete contra Ana Vega, asesora de su hermana, quien estaría detrás de la ‘evaluación’ a figuras emblemáticas del fujimorismo. Incluso, llama “mediocres” a responsables de cuestionada medida.. .Luego de que la congresista Luisa María Cuculiza denunció en radio Exitosa una serie de maltratos hacia su persona por parte del equipo de campaña de Fuerza Popular, varios de sus colegas de bancada se solidarizaron con ella y mostraron su disconformidad con lo que estaría ocurriendo en tienda ‘naranja’.. .Uno de ellos fue Kenji Fujimori, quien a través de las redes sociales arremetió -entre líneas- contra Ana Vega, asesora personal de Keiko..|15/12/2015|71.5||0||Kenji Gerardo Fujimori Higuchi|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Diario El Popular|El Popular|Eliane Karp insulta a Keiko, PPK y García|Eliane Karp, esposa del expresidente Alejandro Toledo, aprovechó la publicación de una foto en su cuenta de Facebook para arremeter contra los candidatos presidenciales que compiten con el líder de Perú Posible para llegar al sillón presidencial en el 2016. En clara referencia a Keiko Fujimori, Pedro Pablo Kuczynski y Alan García, la exprimera dama calificó de ""japonesa’, ""kuy gringo""y""el panzón"", respectivamente, a los candidatos presidenciales.|28/12/2015|1081.53|311.69|0|7|Eliane Karp Fernenbug|Keiko Fujimori Higuchi|Negativo|2015-12
""Televisión|TV Perú|TV Perú Noticias (Mediodía)|Daniel Urresti espera ser candidato oficial (Canal 7)|El precandidato del Partido Nacionalista, Daniel Urresti, espera la oficialización de su candidatura para dar a conocer sus propuestas de gobierno. Asimismo, cuestionó los asesores en temas de seguridad de los candidatos Keiko Fujimori, de César Cuña y Pedro Pablo Kuczynski. .	|11/12/2015|1423.1||95||Daniel Belizario Urresti Elera|Keiko Fujimori Higuchi|Neutro|2015-12""
Medio Impreso|Exitosa|Exitosa Diario|Toledismo busca ahora una alianza contra Keiko Fujimori|Mientras Alejandro Toledo sigue en el quinto lugar de las preferencias electorales con posibilidades de no pasar la valla del 5% de los votos, su partido, Perú Posible, mira ahora una nueva alternativa: recurrir al voto antifujimorista y convocar a una alianza de centroizquierda “para frenar a la candidata de derecha”. (...) Por su parte, el legislador de Fuerza Popular Carlos Tubino sostuvo que Keiko Fujimori está preparada y que su partido está trabajando para ganar en primera vuelta “porque las condiciones se están dando para esa posibilidad”.|01/12/2015|1173.73|157.79|0|4|Carlos Ricardo Bruce Montes De Oca|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Canal N|canaln.pe|Daniel Abugattás: ""Todo eso del cambio de Keiko es un cuento chino""|""Nos sentimos indignados"", dijo la congresista de Fuerza Popular, Luz Salgado respecto a las declaraciones del presidente Humala quien se refirió a Alberto Fujimori como un ""ladrón de marca mayor"". (...) Cabe resaltar que Salgado no fue la única ni la primera en escandalizarse por las declaraciones de Humala. La candidata presencial Keiko Fujimori también respondió vía Twitter a la acusación del mandatario nacionalista.|11/12/2015|104|326.28|0||Daniel Abugattás Majluf|Keiko Fujimori Higuchi|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Fujimorismo dice que no blindará al congresista Joaquín Ramírez|La bancada de Fuerza Popular aseguró que no blindará al congresista Joaquín Ramírez. Esto debido a la decisión de la fiscal Rosana Villar de iniciar el trámite de levantamiento de inmunidad al también secretario general del fujimorismo, a fin de iniciarle una investigación por el presunto delito de lavado de activos. Así lo afirmó el vocero de su agrupación, Pedro Spadaro...“Quiero recordar lo que dijo Keiko Fujimori en CADE. Nosotros, como Fuerza Popular, no vamos a blindar a nadie. Si se solicita al señor Ramírez acudir al Ministerio Público, debe acudir como corresponde”, manifestó Spadaro a El Comercio...También pidió al Poder Judicial que evalúe el pedido de la fiscal Villar de dar celeridad al caso de Joaquín Ramírez, con el objetivo de evitar que este hecho sea utilizado políticamente por los rivales del fujimorismo durante la campaña electoral.|15/12/2015|5994.53||0||Yeni Vilcatoma De la Cruz|Keiko Fujimori Higuchi|Positivo|2015-12
