Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Radio|Radio San Borja|Agenda Central|Entrevista a Enrique Valderrama, vocero de la juventud del partido del APRA (San Borja)|Entrevista. Enrique Valderrama, vocero de la juventud del partido del APRA, felicitó al pueblo venezolano por el triunfo de la oposición en las elecciones legislativas y señaló que este hecho confirma que el progresismo mal entendido está retrocediendo en el continente. Añadió que el gobierno actual está bastante “endeudado” con el país venezolano, por lo que no se han pronunciado tanto ante el tema. Asimismo sostuvo que Perú debe respaldar lo ocurrido en Argentino, sin embargo no considera que este apoyo se de durante este gobierno. Con respecto a la última encuesta de Pulso Perú, donde la lideresa Keiko Fujimori se mantiene con un sólido 35 %, Pedro Pablo Kuczynski cae cinco puntos, César Acuña sube de 9 % a 12% y tanto Alejandro Toledo como Alan García se mantienen al final de la final, expresó que la fotografía es “absolutamente momentánea”. Además en torno a las agendas de la primera dama, manifestó que de darse un próximo gobierno aprista, el caso seguiría en investigación. Con respecto al alto porcentaje de desconfianza de la población hacia el expresidente Alan García, precisó que esto es el resultado de campañas en su contra y resaltó que son la alternativa más beneficiosa para el país, por sus proyectos a realizar. Ante la posibilidad de que se cree un Ministerio de la Juventud, Valderrama, precisó que es un punto fundamental en el plan aprista.|07/12/2015|1293.63||1209||Enrique Valderrama|Alan García Pérez|Positivo|2015-12
Medio Impreso|La República|La República|Por el Jirón renovación, la victoria - Augusto Álvarez Rodrich|Toda e!ección es un hecho histórico por la implicancia del recambio en Palacio de Gobierno, pero la del 2016 puede significar una renovación mayor en la política peruana. Algunos cambio se adelantan a los resultados precisamente para buscar buenos resultados. Es lo que acaba de hacer Keiko Fujimori al anunciar que 18 de los actuales congresistas naranjas no irán a la reelección, algunos por voluntad propia y otros por decisión de ella, incluyendo a Martha Chávez, Luisa María Cuculiza y Alejandro Aguinaga. (...) Donde también hay una renovación en marcha es en la izquierda, la cual se ha descuajeringado, una expresión de lo cual es la presencia de Susana Villarán en el naciollalismo ’salvaje’ de Daniel Urresti, de Vladimir Huároc en el fujimorismo, y de Anel Townsend en Alianza para el Progreso de César Acuña.|30/12/2015|1897.94|226.97|0|5|Augusto Álvarez Rodrich|Alan García Pérez|Neutro|2015-12
Radio|Exitosa|Rosana Cueva en Exitosa|Entrevista al parlamentario Fredy Otárola (Exitosa)|Entrevista. El parlamentario Fredy Otárola calificó como 'poco afortunado' las recientes declaraciones de Marisol Espinoza ante el diario Perú 21 donde asegura que renunció al partido nacionalista por el tema Agendas. En primer lugar, sostuvo que ella participará en el grupo de César Acuña e hizo hincapié en la teoría de 'marketeo' en la contienda electoral. Asimismo resaltó que Keiko Fujimori es quien inició con los agravios, además criticó a Alan García por el caso Narcoindultos y puntualizó que Daniel Urresti es el único candidato del nacionalismo.|16/12/2015|2766.96||1464||Fredy Rolando Otárola Peñaranda|Alan García Pérez|Negativo|2015-12
Medio Impreso|La República|La República|Mulder niega uso de instalaciones de la USMP|El congresista aprista Mauricio Mulder aseguró que la foto publicada por el candidato Alan Garcia en sus redes sociales no se trata de una actividad política dentro de las instalaciones de la Universidad de San Martín de Portes (USMP), sino de una simple visita. En ese sentido, fuentes del Jurado Electoral Especial (JEE) aseguraron que todavía no pueden manifestarse sobre dicha fotografía pues todavía no existe una denuncia formal.|28/12/2015|658.4|112.52|0|9|Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Web|La República|larepublica.pe|Prohibido decir la verdad - Gustavo Faverón|Una frase de la primera dama Nadine Heredia fue ofuscadamente respondida por la antigua primera dama de la dictadura, Keiko Fujimori, días atrás. Es explicable: Heredia se refirió a Alberto Fujimori como “un ladrón de marca ma-yor”, y a Keiko Fujimori la incomoda que se hable así de su padre, mentor y modelo político. Pero el incidente debe hacernos pensar en dos cosas. . (...) ¿Se puede llamar racista a Kuczynski, considerando aquella vez en que afirmó que los peruanos andinos no podían pensar correctamente porque a sus cerebros les faltaba oxígeno? ¿O decir que Keiko Fujimori se salvó de un juicio relacionado con el dinero de sus estudios en EEUU solo porque los términos de la extradición de su padre no permitían juzgarlo a él por ese delito y, por tanto, tampoco a sus posibles cómplices? ¿Cuántas cosas más será imposible decir a partir del 2016? ¿Cuántas cosas más querrán borrar de la memoria de todos una vez que tengan el poder para hacerlo?.|15/12/2015|1014.43||0||Gustavo Faverón Patriau|Alan García Pérez|Negativo|2015-12
Medio Impreso|Publimetro|Publimetro|Resoluciones 2016 - Verónica Klingenberger|Joey Adams, un famoso comediante nacido en Brooklyn hace 100 años, solía despedirse de su público deseándole que sus problemas duren tanto como sus resoluciones de Año Nuevo. Adams sabía bien que las promesas que hacemos cuando se termina un año sobreviven, con suerte, un par de semanas. Por ejemplo, una de mis resoluciones típicas es escribir mis resoluciones, pero ni siquiera puedo concretar eso. (...) Para una amiga lo suficientemente ""darks"", el 2015 ha sido un año tan lamentable que ya no tiene sentido hacer resoluciones para el 2016. Cualquier cosa que pase será mejor que lo que nos pasó este año. De todas formas, estas son mis resoluciones, solo para demostrar que al menos aún tengo la voluntad necesaria para elaborar otra de estas estúpidas listas: 1) No despotricaré sola (o con alguien) cada vez que vea a Alan, Keiko o Acuña en la tele.|10/12/2015|2400.05|235|0|4|Verónica Klingenberger|Alan García Pérez|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|‘Buiiiina’, Alan y Lulú - Fernando Vivas|Aplaudo las alianzas. En particular está del Apra y del PPC. Alan está condenado a una nueva pasión electoral donde le lloverá de todo aunque pida perdón por los narcoindultos; y Lourdes no quiere que se le vaya otro tren. (...) Costó mucho la reinscripción para que ella pudiera tentar la presidencia en el 2001 y el 2006. En el 2011, una alianza con PPK les permitió meter un puñado de cuadros al Congreso.|16/12/2015|2332.03|310.62|0|19|Fernando Vivas Sabroso|Alan García Pérez|Neutro|2015-12
Televisión|Canal N|Primero a las Ocho|Analistas políticos señalaron que no hubo un ganador en CADE (Canal N)|Los analistas políticos Juan de la Puente y Luis Benavente señalaron que no hubo un ganador en las exposiciones que dieron los candidatos presidenciales en el CADE2015. Sin embargo, reconocieron que el líder aprista Alan García tuvo un mejor desenvolvimiento. Según los especialistas el CADE fue un escenario positivo para Pedro Pablo Kuczynski. Luego, coincidieron en resaltar la preparación de Keiko Fujimori para su presentación. César Acuña genero controversia entre De la Puente y Benavente. En el caso de Alejandro Toledo los especialistas volvieron a coincidir señalando que fue poco precisa su participación.|05/12/2015|2632||188||Luis Benavente Gianella|Alan García Pérez|Positivo|2015-12
Televisión|ATV|ATV Noticias|Según vidente Alan García podría ser el próximo gobernante (Canal 9)|La vidente Carmen Briceño vaticinó que Alan García tiene más posibilidades de ser elegido presidente de la República en el 2016 y que Pedro Pablo Kuczynski afrontará problemas de salud. Lucrecia Black predijo que la primera dama Nadine Heredia se separaría del presidente Ollanta Humala.|31/12/2015|5380.8||228||Carmen Briceño|Alan García Pérez|Positivo|2015-12
Web|Canal N|canaln.pe|Mulder negó que local de la USMP haya sido utilizado para la campaña electoral|El lesgislador Mauricio Mulder negó que el candidato aprista, Alan García, haya utilizado las instalaciones de la Universidad San Martín de Porres (USMP) para realizar una reunión de trabajo con la Dirección Nacional del Partido. “Lo que hicimos fue visitar a Alan García por Navidad. Fuimos a hacer una visita”, destacó el congresista en Agenda Política. Además comentó que la reunión a donde asistieron los principales dirigentes del partido de la estrella no se relaciona con la utilización de dicha casa de estudios a favor de la campaña electoral.|28/12/2015|104|99.81|0||Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Susto, denuncia y jale|¿Y ahora quién podrá defendernos? Con miles de cacos versus una policía que se desgasta dupleteando 24x24 y un Poder Judicial moroso y corrupto; es lógico que tengamos tremendas bombas que desactivar. La inseguridad trocó en pánico, el pánico cundió hasta ser tendencia y a los políticos se les dio por respuestas efectistas en este 2015. (...) Sin embargo, todos los voceros militares, además del comandante (r) Ollanta Humala y el general (r) Daniel Urresti, por entonces ministro del Interior, rechazaron la sugerencia. Y también lo hicieron, ya calentada la campaña, candidatos como Keiko, PPK y Acuña, con distintos matices sobre los casos excepcionales en los que las Fuerzas Armadas podrían colaborar –como lo hacen ya– con el orden interno.|26/12/2015|60423.3|1610.73|0|6|Fernando Vivas Sabroso|Alan García Pérez|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|OPINIÓN - Juan Carlos Tafur: Alianza APRA-PPC no tiene sustento racional|En principio, nadie debería alarmarse si dos agrupaciones políticas históricamente adversarias consideran factible una alianza electoral. En el caso puntual del APRA y el PPC no han sido, además, encarnizados enemigos y mal que bien sus criterios ideológicos son hoy en día muy parecidos.. .El problema no va por allí. Que Alan García y Lourdes Flores vayan juntos en una alianza no es cuestionable porque al país le falte cultura histórica de pactos sino porque toda alianza debe tener razones y ésta no parece tenerlas.|15/12/2015|71.5||0||Juan Carlos Tafur|Alan García Pérez|Neutro|2015-12
Radio|Radio San Borja|No hay Derecho|Entrevista al consultor internacional y analista político, Jorge Nieto Montesinos (San Borja)|Entrevista. El consultor internacional y analista político, Jorge Nieto Montesinos, analizó la última encuesta publicada de Proética sobre la criminalidad organizada en la política y manifestó que ese 80 % de la población que desconfía de todas las instituciones del Estado, no es algo beneficioso para el país, pues están expresando su inseguridad. Con respecto a los asesores políticos de los candidatos presidenciales, precisó que hay todo tipo de consultores, lo cual es un tema a discutir por la polémica y desbalance que generarán, de ganar las elecciones, pues este es uno de los puntos que originan los casos de corrupción que envuelven a políticos y consultorías. Conversó también de la situación de la lideresa Keiko Fujimori y adelantó que su reto está en ganar la segunda vuelta. Nieto Montesinos señaló que César Acuña nos está proponiendo un país mediocre y aseveró que la gente quiere educación de calidad, sin embargo estas no están al alcance del bolsillo de la mayoría de ciudadanos. Acerca de Pedro Pablo Kuczynski, sostuvo que está esperando la encuesta de Apoyo, tras la CADE. Asimismo, indicó que Pedro Pablo Kuczynski debe salir de ciertos cercos sociales en los que se encasilló y expresó que la estrategia que están implementando no es la adecuada. Por otro lado, de Alan García manifestó que “en el país de los ciegos, el tuerto es Alan”, y declaró que se debería disculpar por el tema de los 'narcoindultos'.|10/12/2015|2120.74||1982||Jorge Nieto Montesinos|Alan García Pérez|Negativo|2015-12
Medio Impreso|Correo|Correo|Kuczynski no es Toledo - Ronnie Jurado|A Pedro Pablo Kuczynski le gustan los tangos; todos menos uno que cantaba Gardel: ""Cuesta abajo"". Y es que la última encuesta de GFK lo ubica Segundo. pero con 9%, a 2 puntos de Acuña y 3 de García, es decir que en el segundo lugar, considerando el error estadístico, hay un triple empate.(..) A decir de gente enterada, como el constitucionalista Natale Amprimo y el experto en redes sociales y marketing político Alfonso Baella, Serán Keiko Fujimori y Alan García quienes pasarán a la Segunda vuelta: sin embargo, es muy prematuro para poder conocer con exactitud qué pasará en abril. Ahora que comiencen los debates, la gente irá mutando su voto a quien le dé mejores propuestas, y la CADE del 2, 3 y 4 de diciembre será una excelente tribuna.|01/12/2015|1262.44|132.08|0|11|Ronnie Jurado Adriazola|Alan García Pérez|Neutro|2015-12
Web|Correo|diariocorreo.pe|2016: Un año de definiciones - Juan Carlos Valdivia|(...) Hay una vasta oferta electoral, dispersa, que debió consolidarse en una o dos propuestas. Pero cuando tenga que elegir su candidato, escoja entre aquellos que nos garanticen que no se desandará lo andado, que nos afirmen que los cambios que proponen son para consolidar el modelo económico y no para implantar uno diferente. Hay de donde escoger, desde PPK o Alan García, pasando por Keiko Fujimori, Julio Guzmán, Ántero Flórez, Alfredo Barnechea y quizá César Acuña.|30/12/2015|702.1||0||Juan Carlos Valdivia|Alan García Pérez|Neutro|2015-12
